CustomerID,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Multilines,OnlineBackup,InternetServiceCategory,StreamingMovies,OnlineSecurity,DeviceProtection,StreamingTelevision,HasPhoneService,TechnicalSupport,Churn
Cust5076,India,Maharashtra,1,1,2,ProfessionalQalification,Male,428.0,5-1-2012,6727.75,12-Oct-10,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust5077,India,Maharashtra,1,2,2,Highschool or below,Male,348.25,5-1-2012,348.25,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust5078,India,Maharashtra,0,1,1,Masters,Male,447.75,5-1-2012,30192.75,5-Jul-06,No,One year,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,1,Yes,No
Cust5079,India,Maharashtra,0,1,2,Graduation,Male,429.5,5-1-2012,27976.5,4-Aug-06,Yes,Two year,Bank transfer (automatic),No,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust5080,India,Maharashtra,0,1,1,ProfessionalQalification,Male,151.0,5-1-2012,151,6-Dec-11,No,Month-to-month,Electronic check,No phone service,Yes,DSL,No,No,No,No,0,No,Yes
Cust5081,India,Maharashtra,0,1,2,Graduation,Female,98.0,5-1-2012,467.25,7-Sep-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5082,India,Maharashtra,0,2,1,Highschool or below,Male,96.75,5-1-2012,1061.5,10-Jan-11,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5083,India,Maharashtra,0,1,1,ProfessionalQalification,Female,472.0,5-1-2012,8036,13-Aug-10,No,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,Yes,1,No,Yes
Cust5084,India,Maharashtra,0,2,2,Graduation,Female,205.75,5-1-2012,8504.5,22-Oct-08,No,One year,Bank transfer (automatic),No phone service,Yes,DSL,No,Yes,No,No,0,Yes,No
Cust5085,India,Maharashtra,1,1,2,Masters,Female,346.5,5-1-2012,769,6-Nov-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,No
Cust5086,India,Maharashtra,0,2,2,Highschool or below,Female,101.0,5-1-2012,618.25,9-Jul-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5087,India,Maharashtra,0,2,2,Graduation,Female,369.75,5-1-2012,12622.25,21-Mar-09,Yes,Month-to-month,Credit card (automatic),No,Yes,Fiber optic,No,No,No,No,1,No,Yes
Cust5088,India,Maharashtra,0,1,2,Masters,Male,579.0,5-1-2012,42124.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust5089,India,Maharashtra,0,1,2,ProfessionalQalification,Female,100.25,5-1-2012,3347.25,20-Apr-09,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5090,India,Maharashtra,0,2,2,Graduation,Male,123.75,5-1-2012,6173,28-Oct-07,No,Two year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5091,India,Maharashtra,0,2,2,Highschool or below,Male,222.25,5-1-2012,222.25,6-Dec-11,No,Month-to-month,Mailed check,No,No,DSL,No,No,No,No,1,No,No
Cust5092,India,Maharashtra,0,2,2,Masters,Male,399.5,5-1-2012,16567,24-Jul-08,No,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,1,No,No
Cust5093,India,Maharashtra,1,1,2,Highschool or below,Male,453.25,5-1-2012,25999,1-May-07,Yes,One year,Electronic check,No,Yes,Fiber optic,No,No,Yes,Yes,1,No,No
Cust5094,India,Maharashtra,0,2,2,Highschool or below,Male,258.25,5-1-2012,2622.5,11-Mar-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,Yes,No,No,1,No,No
Cust5095,India,Maharashtra,0,1,1,ProfessionalQalification,Male,99.25,5-1-2012,99.25,6-Dec-11,No,One year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5096,India,Maharashtra,0,1,1,Graduation,Female,521.5,5-1-2012,33626.5,3-Sep-06,Yes,Two year,Credit card (automatic),Yes,No,Fiber optic,Yes,Yes,Yes,Yes,1,No,No
Cust5097,India,Maharashtra,0,1,2,ProfessionalQalification,Female,100.75,5-1-2012,4866.75,27-Dec-07,Yes,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5098,India,Maharashtra,0,2,2,Masters,Female,123.0,5-1-2012,8390.25,6-May-06,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5099,India,Maharashtra,0,1,2,Graduation,Male,301.5,5-1-2012,17819,1-Apr-07,No,One year,Credit card (automatic),No,Yes,DSL,No,Yes,Yes,No,1,No,Yes
Cust5100,India,Maharashtra,0,2,2,Masters,Female,321.75,5-1-2012,22698,5-Jun-06,No,Two year,Credit card (automatic),No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust5101,India,Maharashtra,0,2,2,Highschool or below,Male,100.75,5-1-2012,3928.75,21-Dec-08,No,One year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5102,India,Maharashtra,1,1,1,ProfessionalQalification,Male,380.25,5-1-2012,13736,19-Feb-09,Yes,Month-to-month,Electronic check,No,Yes,DSL,Yes,No,No,Yes,1,Yes,No
Cust5103,India,Maharashtra,0,2,2,Highschool or below,Female,520.0,5-1-2012,35142.5,6-May-06,No,Two year,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust5104,India,Maharashtra,0,2,2,Masters,Female,104.25,5-1-2012,2176.25,15-Apr-10,Yes,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5105,India,Maharashtra,0,2,2,Graduation,Male,221.5,5-1-2012,221.5,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,No,No,No,1,No,No
Cust5106,India,Maharashtra,0,1,1,ProfessionalQalification,Male,524.5,5-1-2012,37687.5,5-Feb-06,Yes,One year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,No,1,Yes,No
Cust5107,India,Maharashtra,0,1,2,Masters,Male,273.75,5-1-2012,2229.25,10-May-11,Yes,Month-to-month,Mailed check,No,Yes,DSL,No,No,Yes,No,1,No,No
Cust5108,India,Maharashtra,0,1,1,Masters,Male,98.0,5-1-2012,2133.25,14-Feb-10,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5109,India,Maharashtra,1,2,2,Graduation,Male,453.5,5-1-2012,17066.25,22-Oct-08,No,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,1,No,No
Cust5110,India,Maharashtra,0,2,2,Graduation,Female,374.5,5-1-2012,2705.75,9-Jun-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust5111,India,Maharashtra,1,2,2,Graduation,Female,285.75,5-1-2012,11253.25,21-Nov-08,Yes,Month-to-month,Credit card (automatic),No,Yes,DSL,No,Yes,No,No,1,No,Yes
Cust5112,India,Maharashtra,0,1,1,Graduation,Male,122.25,5-1-2012,5441.25,25-Apr-08,No,Two year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5113,India,Maharashtra,0,1,2,ProfessionalQalification,Female,227.75,5-1-2012,10310.75,26-Mar-08,No,Month-to-month,Electronic check,No phone service,Yes,DSL,No,Yes,No,Yes,0,No,No
Cust5114,India,Maharashtra,0,1,2,Graduation,Female,256.25,5-1-2012,3060.5,10-Jan-11,Yes,Month-to-month,Electronic check,No,Yes,DSL,No,No,No,No,1,No,No
Cust5115,India,Maharashtra,0,1,1,ProfessionalQalification,Male,513.0,5-1-2012,4488.75,10-Apr-11,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust5116,India,Maharashtra,0,1,1,ProfessionalQalification,Male,101.75,5-1-2012,4694.75,27-Nov-07,Yes,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5117,India,Maharashtra,0,2,2,Graduation,Female,102.5,5-1-2012,102.5,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5118,India,Maharashtra,1,2,2,Highschool or below,Female,209.5,5-1-2012,4200.5,15-Apr-10,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,Yes,No,Yes,0,No,Yes
Cust5119,India,Maharashtra,0,2,1,Masters,Male,101.0,5-1-2012,253,7-Oct-11,No,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5120,India,Maharashtra,0,1,2,ProfessionalQalification,Male,99.75,5-1-2012,5633.75,31-May-07,No,One year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5121,India,Maharashtra,0,1,2,Masters,Male,344.75,5-1-2012,2969.25,10-Apr-11,Yes,Month-to-month,Mailed check,No,Yes,DSL,No,Yes,No,Yes,1,Yes,No
Cust5122,India,Maharashtra,0,2,1,ProfessionalQalification,Female,101.25,5-1-2012,2676.75,17-Sep-09,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5123,India,Maharashtra,1,2,2,Highschool or below,Male,452.5,5-1-2012,6005.75,11-Dec-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust5124,India,Maharashtra,0,2,2,Highschool or below,Female,297.25,5-1-2012,4463.25,12-Oct-10,Yes,Month-to-month,Electronic check,No,No,DSL,Yes,No,Yes,No,1,No,Yes
Cust5125,India,Maharashtra,1,1,2,Masters,Female,523.0,5-1-2012,34097.25,4-Aug-06,No,One year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust5126,India,Maharashtra,0,1,1,Graduation,Male,456.25,5-1-2012,20069,24-Jun-08,Yes,One year,Credit card (automatic),Yes,No,Fiber optic,No,Yes,Yes,No,1,Yes,No
Cust5127,India,Maharashtra,0,1,2,Highschool or below,Female,519.75,5-1-2012,37784.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,1,Yes,No
Cust5128,India,Maharashtra,0,2,2,Highschool or below,Female,103.0,5-1-2012,6493.5,2-Nov-06,Yes,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5129,India,Maharashtra,0,2,2,ProfessionalQalification,Male,546.0,5-1-2012,35248.75,2-Nov-06,No,Two year,Credit card (automatic),No,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust5130,India,Maharashtra,0,2,2,Highschool or below,Female,100.0,5-1-2012,688,9-Jun-11,No,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust5131,India,Maharashtra,0,1,2,Masters,Female,432.25,5-1-2012,29751,6-Apr-06,No,Two year,Credit card (automatic),No,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust5132,India,Maharashtra,0,1,2,Masters,Male,304.5,5-1-2012,8928.25,17-Sep-09,No,Month-to-month,Mailed check,No,Yes,DSL,No,Yes,No,No,1,Yes,No
Cust5133,India,Maharashtra,0,1,1,Masters,Female,100.25,5-1-2012,2600.5,16-Dec-09,No,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5134,India,Maharashtra,1,2,2,Highschool or below,Female,454.75,5-1-2012,14489.75,20-May-09,No,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust5135,India,Maharashtra,1,2,2,Graduation,Female,441.5,5-1-2012,12338.75,17-Oct-09,No,Month-to-month,Credit card (automatic),Yes,No,Fiber optic,Yes,No,Yes,No,1,No,Yes
Cust5136,India,Maharashtra,0,1,2,Graduation,Female,424.75,5-1-2012,25752.75,2-Dec-06,Yes,Two year,Electronic check,Yes,Yes,DSL,Yes,Yes,No,Yes,1,Yes,No
Cust5137,India,Maharashtra,1,1,2,Highschool or below,Male,249.0,5-1-2012,11992,27-Dec-07,No,Two year,Mailed check,No,Yes,DSL,No,No,No,No,1,No,No
Cust5138,India,Maharashtra,0,1,2,ProfessionalQalification,Male,433.25,5-1-2012,30471.25,5-Feb-06,No,Two year,Credit card (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust5139,India,Maharashtra,0,2,2,ProfessionalQalification,Female,478.0,5-1-2012,7778.25,12-Sep-10,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,1,No,Yes
Cust5140,India,Maharashtra,1,1,1,Masters,Female,149.5,5-1-2012,6943.75,26-Jan-08,No,One year,Bank transfer (automatic),No phone service,Yes,DSL,No,No,No,No,0,No,No
Cust5141,India,Maharashtra,0,1,2,ProfessionalQalification,Female,125.0,5-1-2012,7924,3-Oct-06,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5142,India,Maharashtra,1,2,2,ProfessionalQalification,Male,545.25,5-1-2012,35541,3-Sep-06,Yes,Two year,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust5143,India,Maharashtra,0,1,2,ProfessionalQalification,Male,533.75,5-1-2012,31264.5,2-Mar-07,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,1,Yes,Yes
Cust5144,India,Maharashtra,0,2,2,Highschool or below,Female,399.25,5-1-2012,12020.75,19-Jun-09,Yes,Month-to-month,Credit card (automatic),Yes,No,Fiber optic,No,No,No,No,1,Yes,Yes
Cust5145,India,Maharashtra,0,1,2,Graduation,Male,102.5,5-1-2012,5994,31-Jan-07,Yes,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5146,India,Maharashtra,0,1,1,Highschool or below,Female,175.25,5-1-2012,8101.25,26-Mar-08,No,Month-to-month,Bank transfer (automatic),No phone service,Yes,DSL,No,Yes,No,No,0,No,No
Cust5147,India,Maharashtra,0,2,2,Highschool or below,Male,372.25,5-1-2012,1105.5,7-Oct-11,No,Month-to-month,Credit card (automatic),No,Yes,Fiber optic,No,No,No,No,1,No,No
Cust5148,India,Maharashtra,0,2,2,Graduation,Male,474.75,5-1-2012,890.5,6-Nov-11,No,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust5149,India,Maharashtra,0,1,2,Highschool or below,Female,98.25,5-1-2012,3279.25,19-Jul-09,No,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust5150,India,Maharashtra,0,2,2,Graduation,Male,319.5,5-1-2012,16674.75,28-Sep-07,No,Two year,Credit card (automatic),No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust5151,India,Maharashtra,0,2,2,Graduation,Male,495.0,5-1-2012,21492.25,24-Jul-08,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,1,No,No
Cust5152,India,Maharashtra,0,2,2,Masters,Female,100.0,5-1-2012,318,7-Oct-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5153,India,Maharashtra,0,2,2,Highschool or below,Male,443.0,5-1-2012,31009.75,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,DSL,Yes,No,Yes,Yes,1,Yes,No
Cust5154,India,Maharashtra,0,2,2,Highschool or below,Female,97.25,5-1-2012,6681.75,1-Jan-07,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5155,India,Maharashtra,0,1,2,Graduation,Male,200.75,5-1-2012,8130.25,24-Jul-08,Yes,Month-to-month,Bank transfer (automatic),No phone service,No,DSL,No,Yes,No,Yes,0,No,No
Cust5156,India,Maharashtra,1,1,2,Highschool or below,Male,531.75,5-1-2012,17603.75,20-May-09,No,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust5157,India,Maharashtra,0,2,2,Highschool or below,Female,349.25,5-1-2012,999.25,7-Oct-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,No
Cust5158,India,Maharashtra,0,1,2,Masters,Male,457.25,5-1-2012,857.25,6-Nov-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,Yes,Yes,1,No,No
Cust5159,India,Maharashtra,0,2,2,Graduation,Female,370.0,5-1-2012,19388.25,28-Sep-07,No,One year,Credit card (automatic),Yes,No,DSL,No,Yes,Yes,Yes,1,Yes,No
Cust5160,India,Maharashtra,0,2,2,Graduation,Female,102.5,5-1-2012,7124.5,5-Jun-06,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5161,India,Maharashtra,0,1,1,Masters,Female,541.25,5-1-2012,29675.5,29-Aug-07,Yes,Month-to-month,Bank transfer (automatic),No,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust5162,India,Maharashtra,0,2,2,Masters,Male,471.5,5-1-2012,13398.5,19-Jul-09,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,No,1,No,No
Cust5163,India,Maharashtra,0,2,2,Graduation,Male,101.75,5-1-2012,2658,17-Oct-09,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5164,India,Maharashtra,0,2,2,Graduation,Male,526.75,5-1-2012,1616.25,7-Oct-11,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust5165,India,Maharashtra,0,1,2,Graduation,Female,378.75,5-1-2012,3279.5,10-Apr-11,Yes,Month-to-month,Bank transfer (automatic),No,No,Fiber optic,No,No,Yes,No,1,No,Yes
Cust5166,India,Maharashtra,0,2,2,Highschool or below,Female,269.25,5-1-2012,1299,8-Aug-11,No,Month-to-month,Credit card (automatic),No,No,DSL,No,Yes,No,No,1,Yes,Yes
Cust5167,India,Maharashtra,0,1,1,Highschool or below,Female,252.75,5-1-2012,17158.75,5-Jul-06,No,One year,Credit card (automatic),No,Yes,DSL,No,No,No,No,1,No,No
Cust5168,India,Maharashtra,0,2,2,ProfessionalQalification,Male,148.75,5-1-2012,484.25,7-Oct-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,No,No,0,Yes,No
Cust5169,India,Maharashtra,0,1,1,Highschool or below,Female,277.75,5-1-2012,2756.5,11-Mar-11,Yes,Month-to-month,Mailed check,No,Yes,DSL,No,No,Yes,No,1,No,No
Cust5170,India,Maharashtra,0,2,2,Graduation,Female,168.0,5-1-2012,2177.25,10-Jan-11,Yes,One year,Mailed check,No phone service,No,DSL,No,Yes,No,No,0,Yes,No
Cust5171,India,Maharashtra,0,1,1,Highschool or below,Male,523.0,5-1-2012,34428.75,5-Jul-06,No,Two year,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,No,Yes,1,Yes,No
Cust5172,India,Maharashtra,0,1,1,Highschool or below,Female,254.25,5-1-2012,10182.75,22-Sep-08,Yes,Month-to-month,Electronic check,No phone service,Yes,DSL,Yes,No,No,Yes,0,No,No
Cust5173,India,Maharashtra,0,1,2,ProfessionalQalification,Female,379.25,5-1-2012,1283,7-Oct-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust5174,India,Maharashtra,0,1,2,Masters,Female,132.25,5-1-2012,9572.5,5-Feb-06,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5175,India,Maharashtra,0,1,1,Highschool or below,Male,556.0,5-1-2012,37654,5-Jul-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust5176,India,Maharashtra,0,1,1,ProfessionalQalification,Female,566.25,5-1-2012,39475.75,6-May-06,No,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust5177,India,Maharashtra,1,2,2,ProfessionalQalification,Male,452.5,5-1-2012,9553,16-Mar-10,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,Yes,1,Yes,Yes
Cust5178,India,Maharashtra,0,1,1,ProfessionalQalification,Male,127.75,5-1-2012,2339.25,14-Jul-10,No,Month-to-month,Credit card (automatic),No phone service,No,DSL,No,No,No,No,0,No,No
Cust5179,India,Maharashtra,0,2,2,ProfessionalQalification,Male,283.25,5-1-2012,3274.25,10-Jan-11,No,Month-to-month,Mailed check,No,No,DSL,No,Yes,No,No,1,Yes,Yes
Cust5180,India,Maharashtra,1,2,2,Masters,Female,485.25,5-1-2012,21925.25,25-Apr-08,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,Yes,1,Yes,No
Cust5181,India,Maharashtra,0,2,2,ProfessionalQalification,Male,177.0,5-1-2012,8744.5,27-Nov-07,Yes,One year,Mailed check,No phone service,No,DSL,No,Yes,No,No,0,Yes,No
Cust5182,India,Maharashtra,0,2,2,Graduation,Male,129.75,5-1-2012,7220.25,31-May-07,Yes,Two year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5183,India,Maharashtra,0,2,2,Graduation,Female,525.5,5-1-2012,18174,21-Mar-09,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust5184,India,Maharashtra,0,1,1,ProfessionalQalification,Male,125.5,5-1-2012,4654.75,20-Jan-09,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5185,India,Maharashtra,0,1,2,Highschool or below,Female,409.25,5-1-2012,29622,7-Mar-06,No,Two year,Bank transfer (automatic),No,No,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust5186,India,Maharashtra,0,2,2,ProfessionalQalification,Male,276.25,5-1-2012,9620.5,19-Feb-09,No,Two year,Mailed check,Yes,No,DSL,No,Yes,No,No,1,No,No
Cust5187,India,Maharashtra,0,2,2,Graduation,Female,399.75,5-1-2012,13424.25,20-Apr-09,Yes,One year,Bank transfer (automatic),No,Yes,Fiber optic,No,No,No,No,1,Yes,No
Cust5188,India,Maharashtra,0,1,2,Highschool or below,Male,504.5,5-1-2012,33665.75,5-Jul-06,Yes,One year,Credit card (automatic),No,Yes,Fiber optic,Yes,Yes,No,Yes,1,No,No
Cust5189,India,Maharashtra,0,2,2,Highschool or below,Female,230.0,5-1-2012,968,7-Sep-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,No,No,No,1,No,Yes
Cust5190,India,Maharashtra,0,1,2,Masters,Female,102.5,5-1-2012,395.25,7-Sep-11,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5191,India,Maharashtra,0,2,2,ProfessionalQalification,Male,379.5,5-1-2012,1788.75,8-Aug-11,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust5192,India,Maharashtra,0,1,2,Highschool or below,Female,406.5,5-1-2012,25646.5,3-Oct-06,Yes,Two year,Mailed check,Yes,Yes,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust5193,India,Maharashtra,0,1,1,Masters,Male,98.25,5-1-2012,5808.75,31-Jan-07,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5194,India,Maharashtra,1,1,2,Masters,Male,474.0,5-1-2012,7819.5,13-Aug-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust5195,India,Maharashtra,1,1,2,ProfessionalQalification,Male,503.75,5-1-2012,33373.25,3-Sep-06,Yes,One year,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,Yes,1,No,No
Cust5196,India,Maharashtra,0,1,1,Graduation,Male,302.5,5-1-2012,18472.25,31-Jan-07,No,Two year,Bank transfer (automatic),No,Yes,DSL,No,Yes,Yes,No,1,No,No
Cust5197,India,Maharashtra,1,2,2,Highschool or below,Female,499.0,5-1-2012,2214.25,7-Sep-11,Yes,Month-to-month,Credit card (automatic),No,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust5198,India,Maharashtra,0,1,1,ProfessionalQalification,Female,121.25,5-1-2012,4192.5,20-Apr-09,No,Month-to-month,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5199,India,Maharashtra,0,2,1,Highschool or below,Male,95.75,5-1-2012,2686.75,17-Oct-09,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust5200,India,Maharashtra,0,1,2,Graduation,Female,532.75,5-1-2012,28816.5,30-Jul-07,No,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,Yes,1,No,Yes
Cust5201,India,Maharashtra,0,2,1,Highschool or below,Male,476.5,5-1-2012,16375.75,20-Apr-09,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,Yes,No,1,No,No
Cust5202,India,Maharashtra,0,1,1,ProfessionalQalification,Male,344.75,5-1-2012,24293.5,6-Apr-06,No,Two year,Credit card (automatic),Yes,No,DSL,No,Yes,Yes,Yes,1,No,No
Cust5203,India,Maharashtra,1,1,2,Graduation,Male,549.5,5-1-2012,18473.5,20-Apr-09,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust5204,India,Maharashtra,0,2,1,Highschool or below,Female,175.0,5-1-2012,2765,14-Jul-10,Yes,Month-to-month,Electronic check,No phone service,No,DSL,Yes,No,No,No,0,No,Yes
Cust5205,India,Maharashtra,0,1,1,Masters,Male,522.25,5-1-2012,37295,5-Feb-06,Yes,One year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust5206,India,Maharashtra,0,2,2,Highschool or below,Male,499.75,5-1-2012,5663.75,10-Jan-11,Yes,,Mailed check,Yes,No,Fiber optic,Yes,No,No,Yes,1,Yes,Yes
Cust5207,India,Maharashtra,0,2,2,Highschool or below,Male,394.5,5-1-2012,18857.5,26-Jan-08,No,Two year,Credit card (automatic),No,Yes,DSL,Yes,No,Yes,Yes,1,Yes,No
Cust5208,India,Maharashtra,1,2,2,Highschool or below,Female,299.25,5-1-2012,15516.25,28-Sep-07,No,Two year,Bank transfer (automatic),Yes,No,DSL,No,Yes,Yes,No,1,No,No
